"id_registro","id_tipo_registro","numero_hombres","numero_mujeres","numero_ninos","numero_lgbt","numero_no_nacidos_mexico","identificador_autobus","id_albergue","id_usuario_captura","fecha_registro"
1055,1,1,0,0,0,0,,22,6079834,2025-05-27 10:42:01.138
1056,2,1,0,0,0,0,,22,6079834,2025-05-27 10:44:03.395
1057,1,0,1,1,0,0,,22,6079834,2025-05-27 13:16:40.444
1058,2,0,1,1,0,0,,22,6079834,2025-05-27 17:06:54.921
1059,1,103,3,3,0,0,,2,6092647,2025-05-28 11:07:38.862
1060,1,2,0,0,0,0,,2,6092647,2025-05-28 11:07:59.738
1061,2,15,2,3,0,0,,2,6092647,2025-05-28 11:08:58.629
1062,1,1,0,0,0,0,,22,6079834,2025-05-28 13:16:27.721
1063,2,1,0,0,0,0,,22,6079834,2025-05-28 13:54:21.597
1064,1,31,0,0,1,0,,22,6079834,2025-05-28 20:57:29.950
1065,1,35,4,0,0,0,,2,6092647,2025-05-29 08:14:19.326
1066,2,29,0,0,1,0,,22,6079834,2025-05-29 10:06:33.907
1067,1,1,0,0,0,0,,7,6124202,2025-05-29 10:58:57.611
1068,2,2,0,0,0,0,,22,6079834,2025-05-29 11:23:10.066
1069,1,1,0,0,0,0,,22,6079834,2025-05-29 14:03:04.482
1070,2,1,0,0,0,0,,22,6079834,2025-05-29 16:49:01.104
1071,1,15,2,0,0,0,,22,6079834,2025-05-29 16:49:18.696
1072,1,97,5,0,0,0,,2,6092647,2025-05-29 23:42:07.889
1073,2,97,5,0,0,0,,2,6092647,2025-05-29 23:42:35.090
1074,2,96,5,0,0,0,,2,6092647,2025-05-29 23:43:01.973
1075,2,5,0,0,0,0,,22,6079834,2025-05-30 09:01:46.159
1076,2,10,2,0,0,0,,22,6079834,2025-05-30 10:43:05.726
1077,1,1,0,0,0,0,,22,6079834,2025-05-30 10:43:35.743
1078,2,1,0,0,0,0,,22,6079834,2025-05-30 11:05:30.067
1079,1,0,5,2,0,0,,2,6092647,2025-05-31 17:44:41.014
1080,2,14,0,0,0,0,,2,6092647,2025-05-31 17:46:13.285
1081,1,83,1,0,0,0,,22,6079834,2025-05-31 18:01:13.697
1082,2,1,0,0,0,0,,22,6079834,2025-05-31 18:55:48.457
1084,2,1,0,0,0,0,,22,6079834,2025-05-31 20:30:30.676
1085,2,1,0,0,0,0,,22,6079834,2025-06-01 07:41:29.315
1214,1,15,3,1,0,0,,2,6092647,2025-06-13 22:39:44.898
1215,1,8,0,0,0,0,,2,6092647,2025-06-13 22:40:38.944
1216,2,40,4,1,0,0,,2,6092647,2025-06-13 22:41:43.993
1218,1,0,6,0,0,0,,2,6092647,2025-06-14 08:31:45.621
1221,2,8,1,0,0,0,,2,6092647,2025-06-14 08:34:36.189
1234,2,1,0,0,0,0,,22,6079834,2025-06-16 14:50:35.939
1239,1,0,1,0,0,0,,22,6079834,2025-06-17 12:20:59.614
1247,2,1,1,0,0,0,,22,6079834,2025-06-18 16:36:25.408
1248,2,22,1,1,0,0,,22,6079834,2025-06-18 16:39:34.533
1257,2,1,0,0,0,0,,22,6079834,2025-06-20 15:16:29.788
1261,1,72,4,0,0,0,,22,6079834,2025-06-21 14:41:24.986
1275,2,1,0,0,0,0,,22,6079834,2025-06-23 13:19:49.003
1276,1,41,0,0,0,0,,22,6079834,2025-06-23 13:26:08.559
1283,1,82,1,0,0,0,,22,6079834,2025-06-24 09:30:19.395
1284,1,1,0,0,0,0,,22,6079834,2025-06-24 09:30:39.796
1293,1,59,2,0,0,0,,2,6092647,2025-06-25 09:50:09.582
1301,2,0,1,0,0,0,,22,6079834,2025-06-26 12:51:11.701
1302,1,17,2,0,0,0,,22,6079834,2025-06-26 12:56:22.269
1313,2,1,0,0,0,0,,22,6079834,2025-06-27 11:04:32.997
1315,2,1,0,0,0,0,,22,6079834,2025-06-27 12:59:55.654
1319,2,32,5,12,0,0,,22,6079834,2025-06-27 19:19:58.213
1328,2,42,0,0,0,0,,22,6079834,2025-06-29 12:01:45.098
1337,1,14,2,0,0,0,,2,6092647,2025-06-30 23:25:12.387
1338,2,50,4,0,0,0,,2,6092647,2025-06-30 23:25:40.668
1345,2,1,0,0,0,0,,22,6079834,2025-07-02 14:40:08.318
1352,2,1,0,0,0,0,,22,6079834,2025-07-03 13:50:35.273
1361,2,10,0,0,0,0,,2,6092647,2025-07-05 00:14:55.248
1366,1,41,0,0,0,0,,7,6124202,2025-07-07 15:00:00.166
1367,2,41,0,0,0,0,,7,6124202,2025-07-07 15:00:18.872
1368,1,71,2,4,0,0,,2,6092647,2025-07-07 15:15:11.653
1369,1,3,0,0,0,0,,2,6092647,2025-07-07 15:16:38.398
1374,2,180,0,0,0,0,,2,6092647,2025-07-07 15:21:36.780
1375,2,3,0,0,0,0,,2,6092647,2025-07-07 15:21:50.512
1377,2,1,0,0,0,0,,22,6079834,2025-07-07 19:00:59.494
1378,1,25,2,0,0,0,,2,6092647,2025-07-08 08:02:13.563
1379,1,1,0,0,0,0,,22,6079834,2025-07-08 13:46:48.335
1385,1,45,0,0,0,0,,2,6092647,2025-07-09 08:51:02.280
1386,2,62,4,0,0,0,,2,6092647,2025-07-09 08:51:52.883
1389,2,28,1,0,0,0,,22,6079834,2025-07-09 17:20:22.351
1393,2,1,0,0,0,0,,22,6079834,2025-07-10 16:51:26.892
1399,2,0,1,0,0,0,,22,6079834,2025-07-10 20:35:54.203
1400,2,0,1,0,0,0,,22,6079834,2025-07-10 20:52:13.906
1408,1,48,3,0,0,0,,2,6092647,2025-07-12 11:19:54.944
1410,1,1,0,0,0,0,,22,6079834,2025-07-13 21:09:41.381
1411,1,16,25,2,0,0,,2,6092647,2025-07-13 21:57:35.443
1412,1,70,36,1,0,0,,2,6092647,2025-07-14 10:43:50.959
1416,1,0,1,1,0,0,,7,6124202,2025-07-14 10:48:48.941
1417,1,1,0,0,0,0,,22,6079834,2025-07-14 11:30:23.205
1418,2,1,0,0,0,0,,22,6079834,2025-07-14 12:48:47.738
1420,2,1,0,0,0,0,,22,6079834,2025-07-14 15:07:41.847
1422,2,2,0,0,0,0,,22,6079834,2025-07-14 21:14:11.056
1423,2,1,0,0,0,0,,22,6079834,2025-07-15 09:36:49.964
1424,2,1,0,0,0,0,,22,6079834,2025-07-15 09:42:35.602
1425,1,48,5,2,0,0,,2,6092647,2025-07-15 09:47:43.816
1426,2,57,20,3,0,0,,2,6092647,2025-07-15 09:49:25.450
1427,2,0,10,0,0,0,,2,6092647,2025-07-15 09:49:57.577
1429,1,1,0,0,0,0,,22,6079834,2025-07-15 12:55:47.216
1430,1,1,0,0,0,0,,22,6079834,2025-07-15 13:13:23.937
1431,2,1,0,0,0,0,,22,6079834,2025-07-15 13:28:17.711
1432,1,29,5,0,0,0,,22,6079834,2025-07-15 13:54:36.781
1434,2,55,6,0,0,0,,22,6079834,2025-07-15 16:59:37.873
1435,1,62,9,5,0,0,,2,6092647,2025-07-16 09:25:50.006
1436,2,80,17,5,0,0,,2,6092647,2025-07-16 09:26:53.856
1437,1,0,1,3,0,0,,22,6079834,2025-07-16 11:39:00.366
1439,2,1,0,0,0,0,,22,6079834,2025-07-16 13:58:44.153
1440,2,27,1,3,0,0,,22,6079834,2025-07-16 17:14:05.508
1441,2,1,0,0,0,0,,22,6079834,2025-07-16 17:58:02.238
1442,1,1,1,0,0,0,,22,6079834,2025-07-17 12:50:57.916
1443,1,49,9,3,0,0,,2,6092647,2025-07-17 13:07:50.795
1444,2,0,8,1,0,0,,2,6092647,2025-07-17 13:08:36.427
1445,2,62,0,0,0,0,,2,6092647,2025-07-17 13:09:14.978
1449,1,43,8,0,0,0,,2,6092647,2025-07-18 09:00:59.457
1450,2,55,9,2,0,0,,2,6092647,2025-07-18 09:01:57.882
1451,1,1,0,0,0,0,,22,6079834,2025-07-18 09:09:06.251
1453,1,24,1,0,0,0,,22,6079834,2025-07-18 13:14:21.351
1454,2,24,1,0,0,0,,22,6079834,2025-07-18 17:06:53.488
1455,1,49,7,1,0,0,,2,6092647,2025-07-19 12:14:29.331
1457,1,60,5,1,0,0,,2,6092647,2025-07-20 11:59:07.943
1460,1,12,2,0,0,0,,2,6092647,2025-07-21 07:24:29.275
1461,2,21,3,1,0,0,,2,6092647,2025-07-21 07:25:43.246
1462,1,52,0,0,0,0,,22,6079834,2025-07-21 14:19:55.156
1463,2,4,0,0,0,0,,22,6079834,2025-07-21 15:59:29.206
1465,2,40,0,0,0,0,,22,6079834,2025-07-21 18:00:25.774
1466,2,1,0,0,0,0,,22,6079834,2025-07-21 20:53:31.828
1468,1,15,1,0,0,0,,2,6092647,2025-07-22 10:50:08.111
1469,2,26,1,0,0,0,,2,6092647,2025-07-22 10:50:41.266
1470,1,30,2,0,0,0,,22,6079834,2025-07-22 13:58:03.388
1471,2,2,1,0,0,0,,22,6079834,2025-07-22 15:00:15.164
1472,2,1,0,0,0,0,,22,6079834,2025-07-22 15:37:55.201
1474,1,41,1,0,0,0,,2,6092647,2025-07-23 10:04:15.923
1475,2,30,1,0,0,0,,2,6092647,2025-07-23 10:04:55.523
1476,1,23,2,0,0,0,,22,6079834,2025-07-23 13:43:44.182
1477,2,23,2,0,0,0,,22,6079834,2025-07-23 19:01:23.726
1478,1,21,1,0,0,0,,22,6079834,2025-07-24 13:44:54.325
1479,1,38,5,1,0,0,,2,6092647,2025-07-24 23:48:36.482
1480,2,38,5,1,0,0,,2,6092647,2025-07-24 23:49:32.990
1481,2,3,0,0,0,0,,22,6079834,2025-07-25 10:44:35.351
1482,2,1,0,0,0,0,,22,6079834,2025-07-25 10:44:57.678
1484,2,1,0,0,0,0,,22,6079834,2025-07-25 14:30:10.784
1485,1,35,4,0,0,0,,22,6079834,2025-07-25 16:19:02.254
1487,1,33,4,0,0,0,,2,6092647,2025-07-25 17:22:52.576
1488,2,29,4,0,0,0,,2,6092647,2025-07-25 17:23:56.568
1490,2,46,4,0,0,0,,22,6079834,2025-07-25 18:58:13.071
1491,2,0,1,0,0,0,,22,6079834,2025-07-25 18:58:41.652
1083,2,2,0,0,0,0,,22,6079834,2025-05-31 19:03:38.414
1086,2,0,3,2,0,0,,2,6092647,2025-06-01 16:22:46.878
1087,1,1,0,0,0,0,,22,6079834,2025-06-02 09:33:49.925
1088,2,2,0,0,0,0,,22,6079834,2025-06-02 09:34:14.918
1089,1,2,0,0,0,0,,22,6079834,2025-06-02 10:13:22.268
1090,2,75,1,0,0,0,,22,6079834,2025-06-02 11:22:47.617
1091,2,1,0,0,0,0,,22,6079834,2025-06-02 11:43:39.918
1092,2,2,0,0,0,0,,22,6079834,2025-06-02 12:35:09.103
1093,2,1,0,0,0,0,,22,6079834,2025-06-02 12:59:35.784
1094,1,32,1,0,0,0,,22,6079834,2025-06-02 13:57:16.370
1095,2,1,0,0,0,0,,22,6079834,2025-06-02 15:43:55.436
1096,1,2,0,0,0,0,,22,6079834,2025-06-02 17:44:02.289
1097,2,3,0,0,0,0,,22,6079834,2025-06-02 19:08:53.446
1098,2,1,0,0,0,0,,22,6079834,2025-06-02 23:04:20.618
1099,2,1,0,0,0,0,,22,6079834,2025-06-03 10:08:35.149
1100,1,27,0,0,0,0,,2,6092647,2025-06-03 10:25:05.455
1101,2,22,1,0,0,0,,2,6092647,2025-06-03 10:25:43.505
1102,1,71,0,0,0,0,,22,6079834,2025-06-03 11:05:27.900
1103,1,22,4,0,0,0,,22,6079834,2025-06-03 14:30:25.377
1104,2,1,0,0,0,0,,22,6079834,2025-06-03 14:34:14.867
1105,2,1,0,0,0,0,,22,6079834,2025-06-03 14:52:33.469
1106,2,1,0,0,0,0,,22,6079834,2025-06-03 14:53:23.159
1107,2,3,0,0,0,0,,22,6079834,2025-06-03 16:09:21.315
1108,2,115,5,0,0,0,,22,6079834,2025-06-03 16:37:50.600
1109,1,0,1,0,0,0,,22,6079834,2025-06-04 10:46:15.399
1110,1,84,8,0,0,0,,2,6092647,2025-06-04 10:48:52.240
1111,2,27,6,0,0,0,,2,6092647,2025-06-04 10:49:31.533
1112,1,1,2,4,0,0,,22,6079834,2025-06-04 11:03:39.564
1113,2,0,1,0,0,0,,22,6079834,2025-06-04 11:27:04.862
1114,2,0,1,3,0,0,,22,6079834,2025-06-04 13:40:29.545
1115,1,1,0,0,0,0,,22,6079834,2025-06-04 13:41:39.931
1116,2,1,0,0,0,0,,22,6079834,2025-06-04 13:48:43.503
1117,2,1,0,0,0,0,,22,6079834,2025-06-04 13:56:02.009
1118,1,52,2,0,0,0,,22,6079834,2025-06-04 14:43:23.741
1119,2,1,0,0,0,0,,22,6079834,2025-06-04 17:31:58.640
1120,1,0,1,0,0,0,,22,6079834,2025-06-04 17:32:41.382
1121,1,2,0,0,0,0,,22,6079834,2025-06-04 17:33:07.508
1122,2,2,0,0,0,0,,22,6079834,2025-06-04 17:33:23.653
1123,2,1,0,0,0,0,,22,6079834,2025-06-04 18:44:08.263
1124,1,46,8,7,0,0,,2,6092647,2025-06-05 09:38:01.670
1125,1,1,0,0,0,0,,22,6079834,2025-06-05 09:41:43.516
1126,2,0,6,5,0,0,,2,6092647,2025-06-05 09:42:04.698
1127,2,76,0,0,0,0,,2,6092647,2025-06-05 09:43:05.269
1128,1,1,0,0,0,0,,22,6079834,2025-06-05 09:43:56.552
1129,1,1,0,0,0,0,,22,6079834,2025-06-05 11:10:04.043
1130,2,2,0,0,0,0,,22,6079834,2025-06-05 11:19:46.716
1131,1,0,1,2,0,0,,22,6079834,2025-06-05 11:20:03.155
1132,2,1,0,0,0,0,,22,6079834,2025-06-05 11:29:06.125
1133,1,1,0,0,0,0,,22,6079834,2025-06-05 11:37:01.539
1134,2,1,0,0,0,0,,22,6079834,2025-06-05 12:16:10.410
1135,1,0,2,0,0,0,,7,6124202,2025-06-05 12:21:31.461
1136,2,1,0,0,0,0,,7,6124202,2025-06-05 12:21:56.100
1137,2,50,5,3,0,0,,22,6079834,2025-06-05 12:26:41.307
1138,1,27,1,0,0,0,,22,6079834,2025-06-05 13:25:46.816
1139,2,1,0,0,0,0,,22,6079834,2025-06-05 14:24:31.323
1140,2,1,0,0,0,0,,22,6079834,2025-06-05 14:36:32.594
1141,2,1,0,0,0,0,,22,6079834,2025-06-05 15:07:20.857
1142,2,2,0,0,0,0,,22,6079834,2025-06-05 20:08:17.769
1143,1,58,7,0,0,0,,2,6092647,2025-06-06 09:22:45.821
1144,2,46,5,0,0,0,,2,6092647,2025-06-06 09:25:54.515
1145,2,1,0,0,0,0,,22,6079834,2025-06-06 09:55:37.000
1146,1,20,4,2,0,0,,22,6079834,2025-06-06 13:18:28.205
1147,2,2,0,0,0,0,,22,6079834,2025-06-06 13:45:26.218
1148,2,26,5,2,0,0,,22,6079834,2025-06-06 16:06:38.023
1149,1,1,0,0,0,0,,22,6079834,2025-06-06 18:30:48.230
1150,2,1,0,0,0,0,,22,6079834,2025-06-06 18:43:29.847
1151,2,13,0,0,0,0,,22,6079834,2025-06-07 10:01:26.797
1152,1,1,0,0,0,0,,22,6079834,2025-06-07 13:40:06.777
1153,2,1,0,0,0,0,,22,6079834,2025-06-07 17:18:16.714
1154,1,22,6,5,0,0,,2,6092647,2025-06-08 10:16:06.731
1155,2,50,8,4,0,0,,2,6092647,2025-06-08 10:17:35.085
1156,2,7,0,0,0,0,,2,6092647,2025-06-08 10:17:59.888
1157,1,26,1,0,0,0,,2,6092647,2025-06-08 10:18:56.186
1158,2,43,5,3,0,0,,2,6092647,2025-06-08 10:19:41.245
1159,1,10,6,1,0,0,,2,6092647,2025-06-09 08:08:30.712
1160,2,7,6,0,0,0,,2,6092647,2025-06-09 08:09:08.644
1161,1,40,2,0,0,0,,22,6079834,2025-06-09 14:15:34.838
1162,1,1,0,0,0,0,,22,6079834,2025-06-09 15:19:05.275
1163,2,41,2,0,0,0,,22,6079834,2025-06-09 18:15:32.637
1164,1,1,0,0,0,0,,22,6079834,2025-06-10 12:15:30.427
1165,2,1,0,0,0,0,,22,6079834,2025-06-10 12:18:47.851
1166,1,1,0,0,0,0,,22,6079834,2025-06-10 12:23:52.875
1167,1,1,0,0,0,0,,22,6079834,2025-06-10 12:29:06.013
1168,2,2,0,0,0,0,,22,6079834,2025-06-10 12:32:29.255
1169,1,1,0,0,0,0,,22,6079834,2025-06-10 13:04:11.552
1170,1,36,3,0,0,0,,22,6079834,2025-06-10 13:08:32.615
1171,2,1,0,0,0,0,,22,6079834,2025-06-10 13:36:33.037
1172,2,1,0,0,0,0,,22,6079834,2025-06-10 14:45:42.337
1173,2,34,2,0,0,0,,22,6079834,2025-06-10 16:57:30.042
1174,1,12,1,0,0,0,,2,6092647,2025-06-10 22:47:00.723
1175,2,6,0,1,0,0,,2,6092647,2025-06-10 22:50:18.512
1176,1,28,6,5,0,0,,2,6092647,2025-06-11 06:58:59.833
1177,2,28,5,0,0,0,,2,6092647,2025-06-11 06:59:51.307
1178,2,0,0,5,0,0,,2,6092647,2025-06-11 07:00:38.494
1179,2,1,1,0,0,0,,22,6079834,2025-06-11 13:27:15.838
1180,1,1,0,0,0,0,,22,6079834,2025-06-11 13:27:32.209
1181,1,1,0,0,0,0,,22,6079834,2025-06-11 13:27:59.200
1182,2,1,0,0,0,0,,22,6079834,2025-06-11 13:28:42.350
1183,1,26,1,0,0,0,,22,6079834,2025-06-11 13:32:28.033
1184,1,1,0,0,0,0,,22,6079834,2025-06-11 14:10:59.362
1185,2,2,0,0,0,0,,22,6079834,2025-06-11 14:12:49.589
1186,2,1,0,0,0,0,,22,6079834,2025-06-11 14:27:17.932
1187,2,22,1,0,0,0,,22,6079834,2025-06-11 17:17:59.283
1188,2,1,0,0,0,0,,22,6079834,2025-06-11 18:30:58.922
1189,2,0,2,0,0,0,,7,6124202,2025-06-12 07:50:51.142
1190,1,20,0,0,0,0,,7,6124202,2025-06-12 07:52:04.240
1191,1,20,0,0,0,0,,7,6124202,2025-06-12 07:52:17.478
1192,2,40,0,0,0,0,,7,6124202,2025-06-12 07:52:38.678
1193,2,1,0,0,0,0,,22,6079834,2025-06-12 10:06:13.621
1194,1,1,0,0,0,0,,22,6079834,2025-06-12 10:45:47.146
1195,1,0,1,2,0,0,,22,6079834,2025-06-12 11:16:45.350
1196,2,1,0,0,0,0,,22,6079834,2025-06-12 12:01:55.175
1197,1,4,0,0,0,0,,22,6079834,2025-06-12 13:00:15.232
1198,1,35,1,0,0,0,,22,6079834,2025-06-12 15:01:52.504
1199,2,1,0,0,0,0,,22,6079834,2025-06-12 15:55:40.866
1200,2,35,2,2,0,0,,22,6079834,2025-06-12 16:54:54.653
1201,1,36,0,0,0,0,,22,6079834,2025-06-12 17:43:12.549
1202,2,3,0,0,0,0,,22,6079834,2025-06-12 18:20:56.222
1203,2,1,0,0,0,0,,22,6079834,2025-06-12 21:39:46.079
1204,1,48,4,0,0,0,,22,6079834,2025-06-13 00:08:19.844
1205,2,0,1,0,0,0,,22,6079834,2025-06-13 10:36:29.738
1206,2,44,0,0,0,0,,22,6079834,2025-06-13 11:54:42.128
1207,2,30,3,0,0,0,,22,6079834,2025-06-13 13:06:33.076
1208,1,41,0,0,0,0,,22,6079834,2025-06-13 13:48:57.929
1209,2,1,0,0,0,0,,22,6079834,2025-06-13 13:50:37.616
1210,2,44,0,0,0,0,,22,6079834,2025-06-13 17:00:17.882
1211,2,2,0,0,0,0,,22,6079834,2025-06-13 17:00:49.510
1212,1,43,3,0,0,0,,2,6092647,2025-06-13 22:37:23.182
1222,1,1,0,0,0,0,,22,6079834,2025-06-14 09:44:37.571
1235,1,1,0,0,0,0,,22,6079834,2025-06-16 15:22:16.408
1236,2,31,2,0,0,0,,22,6079834,2025-06-16 16:08:29.282
1240,2,0,1,0,0,0,,22,6079834,2025-06-17 13:02:16.678
1241,1,43,0,0,0,0,,22,6079834,2025-06-17 13:51:31.113
1242,1,1,0,0,0,0,,22,6079834,2025-06-17 15:57:32.773
1243,2,44,0,0,0,0,,22,6079834,2025-06-17 16:17:53.052
1244,1,30,2,1,0,0,,2,6092647,2025-06-18 06:53:53.352
1246,1,23,2,1,0,0,,22,6079834,2025-06-18 14:03:49.365
1249,1,17,0,0,0,0,,2,6092647,2025-06-19 08:14:19.419
1250,1,45,1,0,0,0,,2,6092647,2025-06-19 08:14:45.275
1251,2,4,2,1,0,0,,2,6092647,2025-06-19 08:16:14.310
1252,1,1,0,0,0,0,,2,6092647,2025-06-19 08:17:09.384
1253,2,41,0,0,0,0,,2,6092647,2025-06-19 08:18:13.337
1255,2,35,6,0,0,0,,2,6092647,2025-06-20 08:37:27.056
1256,1,39,1,0,0,0,,22,6079834,2025-06-20 13:17:38.627
1258,2,36,1,0,0,0,,22,6079834,2025-06-20 17:01:06.560
1259,2,1,0,0,0,0,,22,6079834,2025-06-20 17:01:40.684
1262,2,2,0,0,0,0,,22,6079834,2025-06-21 16:12:03.507
1263,2,1,0,0,0,0,,22,6079834,2025-06-21 17:21:40.691
1264,1,17,1,1,0,0,,2,6092647,2025-06-21 17:45:57.281
1265,2,19,3,4,0,0,,2,6092647,2025-06-21 17:47:00.907
1266,2,1,0,0,0,0,,22,6079834,2025-06-21 18:08:43.569
1267,2,68,4,0,0,0,,22,6079834,2025-06-21 18:38:21.561
1269,2,1,0,0,0,0,,22,6079834,2025-06-22 15:14:23.408
1272,2,54,4,0,0,0,,22,6079834,2025-06-22 18:44:14.990
1273,1,2,0,0,0,0,,22,6079834,2025-06-23 11:52:45.672
1274,2,1,0,0,0,0,,22,6079834,2025-06-23 13:17:19.164
1277,1,55,6,0,0,0,,22,6079834,2025-06-23 13:48:59.101
1278,2,1,0,0,0,0,,22,6079834,2025-06-23 14:23:49.929
1279,2,3,0,0,0,0,,22,6079834,2025-06-23 14:52:04.595
1280,2,4,0,0,0,0,,22,6079834,2025-06-23 16:17:27.056
1281,2,3,0,0,0,0,,22,6079834,2025-06-23 17:08:37.755
1282,2,85,6,0,0,0,,22,6079834,2025-06-23 17:49:13.858
1285,2,5,0,0,0,0,,22,6079834,2025-06-24 09:33:21.684
1286,2,78,1,0,0,0,,22,6079834,2025-06-24 12:04:33.960
1288,2,3,0,0,0,0,,22,6079834,2025-06-24 17:14:25.880
1289,2,30,3,0,0,0,,22,6079834,2025-06-24 17:24:14.464
1290,1,15,3,0,0,0,,2,6092647,2025-06-25 09:47:35.038
1291,1,17,0,0,0,0,,2,6092647,2025-06-25 09:48:41.260
1292,1,1,0,0,0,0,,2,6092647,2025-06-25 09:49:27.850
1294,2,0,6,2,0,0,,2,6092647,2025-06-25 09:52:59.650
1295,2,63,0,0,0,0,,2,6092647,2025-06-25 09:53:40.733
1296,2,7,0,0,0,0,,2,6092647,2025-06-25 09:54:08.368
1297,1,18,0,0,0,0,,22,6079834,2025-06-25 13:07:19.433
1298,2,1,0,0,0,0,,22,6079834,2025-06-25 15:01:48.837
1299,1,1,0,0,0,0,,22,6079834,2025-06-26 10:52:23.628
1303,2,1,0,0,0,0,,22,6079834,2025-06-26 13:12:32.178
1304,2,34,2,0,0,0,,22,6079834,2025-06-26 17:32:23.766
1305,1,55,4,1,0,0,,2,6092647,2025-06-26 19:29:29.258
1306,2,45,2,1,0,0,,2,6092647,2025-06-26 19:34:23.642
1307,2,8,0,0,0,0,,2,6092647,2025-06-26 19:36:22.075
1308,1,4,0,0,0,0,,22,6079834,2025-06-27 09:02:12.026
1310,1,11,0,0,0,0,,2,6092647,2025-06-27 09:57:17.903
1311,2,59,6,0,0,0,,2,6092647,2025-06-27 09:57:58.966
1312,1,1,0,0,0,0,,22,6079834,2025-06-27 10:18:08.482
1314,1,0,4,12,0,0,,22,6079834,2025-06-27 12:43:29.413
1316,1,46,1,0,0,0,,22,6079834,2025-06-27 13:54:59.582
1318,2,8,0,0,0,0,,22,6079834,2025-06-27 17:13:55.229
1320,2,2,0,0,0,0,,22,6079834,2025-06-28 12:24:25.728
1321,1,46,0,0,0,0,,22,6079834,2025-06-28 14:33:00.229
1322,2,1,0,0,0,0,,22,6079834,2025-06-28 17:06:33.614
1323,1,83,3,0,0,0,,2,6092647,2025-06-28 19:12:05.177
1324,2,60,1,0,0,0,,2,6092647,2025-06-28 19:13:13.280
1325,2,4,0,0,0,0,,22,6079834,2025-06-28 19:13:29.753
1326,2,4,0,0,0,0,,2,6092647,2025-06-28 19:14:08.503
1329,1,32,3,0,0,0,,2,6092647,2025-06-29 20:20:56.992
1330,2,0,4,1,0,0,,2,6092647,2025-06-29 20:22:27.066
1331,2,57,0,0,0,0,,2,6092647,2025-06-29 20:23:50.019
1332,1,25,1,0,0,0,,22,6079834,2025-06-30 13:14:02.434
1335,2,25,1,0,0,0,,22,6079834,2025-06-30 16:58:21.008
1336,1,23,0,0,0,0,,2,6092647,2025-06-30 23:24:26.917
1339,2,2,0,0,0,0,,2,6092647,2025-06-30 23:38:32.778
1340,1,33,0,0,0,0,,22,6079834,2025-07-01 13:43:21.856
1341,2,33,0,0,0,0,,22,6079834,2025-07-01 16:35:18.454
1342,1,72,5,0,0,0,,2,6092647,2025-07-02 11:33:54.984
1344,1,30,2,0,0,0,,22,6079834,2025-07-02 13:02:52.913
1346,1,1,0,0,0,0,,22,6079834,2025-07-02 15:54:20.969
1347,2,30,2,0,0,0,,22,6079834,2025-07-02 16:36:56.159
1348,1,56,4,0,0,0,,2,6092647,2025-07-03 11:48:17.009
1349,2,50,4,0,0,0,,2,6092647,2025-07-03 11:48:42.468
1350,2,9,0,0,0,0,,2,6092647,2025-07-03 11:48:58.381
1353,2,1,0,0,0,0,,22,6079834,2025-07-03 14:48:57.366
1354,2,24,0,0,0,0,,22,6079834,2025-07-03 17:09:48.835
1355,1,1,0,0,0,0,,22,6079834,2025-07-04 10:12:53.350
1356,2,1,0,0,0,0,,22,6079834,2025-07-04 11:29:16.936
1504,1,34,0,0,0,0,,22,6079834,2025-07-29 13:16:05.170
1505,2,3,0,0,0,0,,22,6079834,2025-07-29 14:59:40.293
1506,2,32,0,0,0,0,,22,6079834,2025-07-29 16:54:04.820
1507,1,32,1,1,0,0,,22,6079834,2025-07-30 13:12:53.236
1508,2,32,1,1,0,0,,22,6079834,2025-07-30 16:53:26.548
1509,1,58,10,4,0,0,,2,6092647,2025-07-30 17:49:47.331
1510,1,23,1,0,0,0,,2,6092647,2025-07-30 17:52:15.592
1511,2,60,7,2,0,0,,2,6092647,2025-07-30 17:53:01.804
1512,1,26,1,0,0,0,,22,6079834,2025-07-31 12:55:00.196
1513,2,1,0,0,0,0,,22,6079834,2025-07-31 13:17:38.233
1514,1,30,4,0,0,0,,2,6092647,2025-08-01 01:39:42.086
1515,2,50,6,2,0,0,,2,6092647,2025-08-01 01:40:27.251
1516,1,45,2,1,0,0,,2,6092647,2025-08-01 10:41:10.050
1517,2,37,2,1,0,0,,2,6092647,2025-08-01 10:41:57.375
1518,2,5,0,0,0,0,,2,6092647,2025-08-01 10:42:45.897
1519,1,0,1,2,0,0,,22,6079834,2025-08-01 13:56:34.013
1520,1,43,1,0,0,0,,22,6079834,2025-08-01 17:13:26.051
1521,2,2,0,0,0,0,,22,6079834,2025-08-01 17:15:50.076
1522,2,1,0,0,0,0,,22,6079834,2025-08-01 17:20:11.592
1523,1,4,0,0,0,0,,22,6079834,2025-08-01 18:58:57.123
1524,2,69,3,2,0,0,,22,6079834,2025-08-01 19:45:22.475
1525,1,24,5,2,0,0,,2,6092647,2025-08-02 16:58:28.057
1526,2,34,4,2,0,0,,2,6092647,2025-08-02 17:00:34.808
1527,1,1,0,0,0,0,,22,6079834,2025-08-04 12:32:18.386
1528,1,43,5,0,0,0,,22,6079834,2025-08-04 13:50:09.432
1529,2,1,0,0,0,0,,22,6079834,2025-08-04 14:14:53.621
1530,2,1,0,0,0,0,,22,6079834,2025-08-04 14:42:51.339
